date,adj_close,lat_1,lat_2,lat_4,lat_8,lat_16,label
2014/2/19,1828.75,0.006524484,0.005373569,0.005216401,0.031193757,0.026487988,0
2014/2/20,1839.780029,0.006031458,0.000532378,0.005437704,0.023794954,0.026376585,1
2014/2/21,1836.25,0.001918723,0.004101162,0.001294445,0.020229595,0.034973538,0
2014/2/24,1847.609985,0.006186513,0.00425592,0.003721275,0.015309787,0.029773907,1
2014/2/25,1845.119995,0.001347682,0.004830494,0.008951467,0.014214562,0.03507819,0
2014/2/26,1845.160034,2.17E-05,0.001326011,0.002924265,0.00837787,0.059286188,1
2014/2/27,1854.290039,0.004948083,0.00496989,0.009824392,0.00851723,0.056455157,1
2014/2/28,1859.449951,0.002782689,0.007744541,0.00640826,0.010153383,0.061547998,1
2014/3/3,1845.72998,0.007378511,0.004616354,0.000330594,0.00928502,0.040768411,0
2014/3/4,1873.910034,0.015267701,0.007776538,0.015581304,0.018551134,0.042787511,1
2014/3/5,1873.810059,5.34E-05,0.015213536,0.010526951,0.020454763,0.04109815,0
2014/3/6,1877.030029,0.001718408,0.001664965,0.009454451,0.015923298,0.031476867,1
2014/3/7,1878.040039,0.000538089,0.002257422,0.017505301,0.017841682,0.032309856,1
2014/3/10,1877.170044,0.000463246,7.46E-05,0.001739683,0.017348094,0.025871305,0
2014/3/11,1867.630005,0.005082139,0.005543031,0.003298122,0.00719411,0.015772613,0
2014/3/12,1868.199951,0.000305171,0.004778519,0.004704282,0.004705693,0.014906854,1
2014/3/13,1846.339966,0.011701095,0.011399495,0.016879338,0.000330485,0.009618573,0
2014/3/14,1841.130005,0.002821778,0.014489855,0.019199134,0.017492851,0.00073377,0
2014/3/17,1858.829956,0.009613635,0.006764729,0.00471188,0.007994462,0.012296777,1
2014/3/18,1872.25,0.007219619,0.01690266,0.002167888,0.002546592,0.013336156,1
2014/3/19,1860.77002,0.006131649,0.001043702,0.007815491,0.009195767,0.008481847,0
2014/3/20,1872.01001,0.006040505,0.000128183,0.016772311,0.002748837,0.01455157,1
2014/3/21,1866.52002,0.002932671,0.003090119,0.004137045,0.000594328,0.006595506,0
2014/3/24,1857.439941,0.00486471,0.007783115,0.0079103,0.00575956,0.00108097,0
2014/3/25,1865.619995,0.00440394,0.000482194,0.002606434,0.010442296,0.010776232,1
2014/3/26,1852.560059,0.007000319,0.002627208,0.010389876,0.006208173,0.011393276,0
2014/3/27,1849.040039,0.001900084,0.008887102,0.009365011,0.005266709,0.013219067,0
2014/3/28,1857.619995,0.004640222,0.002731321,9.69E-05,0.00781413,0.010340822,1
2014/3/31,1872.339966,0.007924102,0.012601094,0.003602004,0.006217827,0.003035118,1
2014/4/1,1885.52002,0.007039349,0.015019232,0.017791575,0.007216847,0.004448172,1
2014/4/2,1890.900024,0.002853326,0.009912761,0.022638766,0.013061743,0.012459652,1
2014/4/3,1888.77002,0.00112645,0.001723662,0.016768782,0.016867344,0.011010636,0
2014/4/4,1865.089966,0.012537288,0.013649615,0.00387216,0.000284103,0.010155226,0
2014/4/7,1845.040039,0.010750113,0.023152623,0.021468868,0.004059258,0.002123714,0
2014/4/8,1851.959961,0.003750554,0.007039878,0.020593401,0.001579156,0.003695871,1
2014/4/9,1872.180054,0.010918213,0.014709716,0.008783476,0.007838018,3.74E-05,1
2014/4/10,1833.079956,0.020884796,0.010194608,0.017162716,0.02096842,0.014880971,0
2014/4/11,1815.689941,0.009486774,0.03017344,0.015907567,0.037034918,0.030085346,0
2014/4/14,1830.609985,0.008217286,0.001347443,0.011528314,0.031884308,0.01923903,1
2014/4/15,1842.97998,0.006757308,0.015030121,0.01559683,0.024243312,0.007784888,1
2014/4/16,1862.310059,0.010488491,0.017316673,0.015945896,0.001490495,0.001774175,1
2014/4/17,1864.849976,0.001363853,0.011866649,0.027075127,0.01073686,0.006634018,1
2014/4/21,1871.890015,0.003775124,0.005144125,0.022549877,0.010761601,0.012357751,1
2014/4/22,1879.550049,0.004092139,0.007882711,0.019842901,0.003936585,0.011805458,1
2014/4/23,1875.390015,0.002213314,0.001869768,0.007023511,0.023081404,0.001629004,0
2014/4/24,1878.609985,0.00171696,0.000500154,0.007378614,0.034653518,0.00366479,1
2014/4/25,1863.400024,0.008096391,0.006393332,0.004535518,0.017912084,0.014543339,0
2014/4/28,1869.430054,0.003236036,0.004886555,0.005384265,0.014351797,0.01023945,1
2014/4/29,1878.329956,0.004760757,0.008012199,0.001567642,0.008602164,0.007098848,1
2014/4/30,1883.949951,0.002992017,0.007767018,0.002842509,0.010242097,0.021088926,1
2014/5/1,1883.680054,0.000143261,0.002848327,0.010883348,0.006298468,0.01712785,0
2014/5/2,1881.140015,0.001348445,0.001491513,0.00626392,0.000845929,0.004785844,0
2014/5/5,1884.660034,0.001871216,0.000520248,0.003370056,0.004942982,0.028138477,1
2014/5/6,1867.719971,0.008988392,0.007133995,0.008614868,0.005796847,0.02865579,0
2014/5/7,1878.209961,0.005616468,0.003422407,0.00290394,0.007947803,0.026002249,1
2014/5/8,1875.630005,0.001373625,0.004235128,0.00292908,0.003316493,0.017715887,0
2014/5/9,1878.47998,0.001519476,0.000143764,0.003279135,7.99E-05,0.008682722,1
2014/5/12,1896.650024,0.009672738,0.011206911,0.015489502,0.006741194,0.017052336,1
2014/5/13,1897.449951,0.000421758,0.010098575,0.010243791,0.007310104,0.013654614,1
2014/5/14,1888.530029,0.004701005,0.00428123,0.006877702,0.003928476,0.004777729,0
2014/5/15,1870.849976,0.009361807,0.014018802,0.004061797,0.007327612,0.002420851,0
2014/5/16,1877.859985,0.003746965,0.00564992,0.009906962,0.005429087,0.000399231,1
2014/5/19,1885.079956,0.003844787,0.007606158,0.006519273,0.003657735,0.01163461,1
2014/5/20,1872.829956,0.006498398,0.002678596,0.008313383,0.001492858,0.001818684,0
2014/5/21,1888.030029,0.008116099,0.001564959,0.00918302,0.005083924,0.005164201,1
2014/5/22,1892.48999,0.00236223,0.010497501,0.007790786,0.002193359,0.00453305,1
2014/5/23,1900.530029,0.004248392,0.006620657,0.008195978,0.001623272,0.008945243,1
2014/5/27,1911.910034,0.005987806,0.010261636,0.020866859,0.012380002,0.016357113,1
2014/5/28,1909.780029,0.001114072,0.004867063,0.011519944,0.020808752,0.013328661,0
2014/5/29,1920.030029,0.00536711,0.004247059,0.014552277,0.022456437,0.028007442,1
2014/5/30,1923.569946,0.001843678,0.007220683,0.01212289,0.020418227,0.024150647,1
2014/6/2,1924.969971,0.000727826,0.002572846,0.006830832,0.027840229,0.02630581,1
2014/6/3,1924.23999,0.000379217,0.000348334,0.007571532,0.0191787,0.024360127,0
2014/6/4,1927.880005,0.001891664,0.00151173,0.004088465,0.018700239,0.016465864,1
2014/6/5,1940.459961,0.00652528,0.008429287,0.008780557,0.021009893,0.02266727,1
2014/6/6,1949.439941,0.004627758,0.011183235,0.012711871,0.019629536,0.032252551,1
2014/6/9,1951.27002,0.000938772,0.005570875,0.01404712,0.02172501,0.042985833,1
2014/6/10,1950.790039,0.000245984,0.000692557,0.011883537,0.016020588,0.03883679,0
2014/6/11,1943.890015,0.003537041,0.003782155,0.00176765,0.010563728,0.031197647,0
2014/6/12,1930.109985,0.007088894,0.010600861,0.009915646,0.002670179,0.030584746,0
2014/6/13,1936.160034,0.003134562,0.003976553,0.007743667,0.006194676,0.025492182,1
2014/6/16,1937.780029,0.000836705,0.00397389,0.006669098,0.005135187,0.023931455,1
2014/6/17,1941.98999,0.002172569,0.003011092,0.000977434,0.000788488,0.021814947,1
2014/6/18,1956.97998,0.007718881,0.00990822,0.013921484,0.003867798,0.023573257,1
2014/6/19,1959.47998,0.001277479,0.00900622,0.012044431,0.004207496,0.026023914,1
2014/6/20,1962.869995,0.001730059,0.003009747,0.012947789,0.00619234,0.022312133,1
2014/6/23,1962.609985,0.000132464,0.001597365,0.010617972,0.009630159,0.020295617,0
2014/6/24,1949.97998,0.006435311,0.006566922,0.00357694,0.010294748,0.012992415,0
2014/6/25,1959.530029,0.004897511,0.001569316,2.55E-05,0.012070281,0.018339729,1
2014/6/26,1957.219971,0.001178884,0.003712854,0.00287845,0.010032069,0.015218772,0
2014/6/27,1960.959961,0.001910869,0.000729732,0.000840729,0.009768316,0.010564506,1
2014/6/30,1960.22998,0.000372257,0.0015379,0.005256464,0.001660722,0.005534943,0
2014/7/1,1973.319946,0.006677771,0.006303028,0.007037359,0.007063081,0.011300295,1
2014/7/2,1974.619995,0.000658813,0.007340983,0.008890173,0.005986133,0.012215541,1
2014/7/3,1985.439941,0.005479508,0.006141931,0.012483672,0.011632447,0.021374628,1
2014/7/7,1977.650024,0.003923522,0.001534487,0.008886735,0.014189912,0.024630741,0
2014/7/8,1963.709961,0.007048802,0.010944668,0.004869958,0.00213313,0.014229158,0
2014/7/9,1972.829956,0.004644268,0.00243727,0.000906523,0.00797559,0.018087671,1
2014/7/10,1964.680054,0.004131072,0.00049401,0.010456064,0.001897077,0.011683924,0
2014/7/11,1967.569946,0.001470922,0.002666226,0.005096998,0.003744441,0.005411382,1
2014/7/14,1977.099976,0.004843553,0.0063216,0.006818734,0.001915569,0.00899218,1
2014/7/15,1973.280029,0.001932096,0.002902099,0.000228136,0.000678594,0.005303476,0
2014/7/16,1981.569946,0.004201085,0.002260872,0.008596765,0.001949188,0.009660585,1
2014/7/17,1958.119995,0.011834026,0.007682657,0.004802854,0.009875372,0.00417441,0
2014/7/18,1978.219971,0.010264936,0.001690566,0.000566484,0.00738908,0.009537972,1
2014/7/21,1973.630005,0.002320251,0.007920868,0.000177357,0.000405534,0.008384359,0
2014/7/22,1983.530029,0.00501615,0.002684261,0.000989157,0.009594425,0.011509704,1
2014/7/23,1987.01001,0.001754438,0.006779389,0.014753955,0.00988024,0.013661678,1
2014/7/24,1987.97998,0.000488156,0.00224345,0.004933733,0.005503012,0.007429122,1
2014/7/25,1978.339966,0.00484915,0.004363362,0.002386446,0.002564227,0.001883892,0
2014/7/28,1978.910034,0.000288155,0.004562393,0.002329178,0.001342326,0.003288897,1
2014/7/29,1969.949951,0.004527787,0.004240937,0.008585794,0.006041487,0.003893547,0
2014/7/30,1970.069946,6.09E-05,0.00446715,0.009009162,0.004119878,0.00323876,1
2014/7/31,1930.670044,0.01999924,0.019939546,0.02409592,0.021766978,0.021370272,0
2014/8/1,1925.150024,0.002859121,0.022801181,0.027166475,0.029432378,0.02012034,0
2014/8/4,1938.98999,0.007189032,0.004309357,0.015716116,0.024166974,0.01452551,1
2014/8/5,1920.209961,0.00968547,0.002566067,0.025308738,0.03408989,0.028774476,0
2014/8/6,1920.23999,1.56E-05,0.009669983,0.005402298,0.029368044,0.026879124,1
2014/8/7,1909.569946,0.00555662,0.005541069,0.008092916,0.035039535,0.036334826,0
2014/8/8,1931.589966,0.011531403,0.005910707,0.003816432,0.019472568,0.013548725,1
2014/8/11,1936.920044,0.002759425,0.014322648,0.008702217,0.016826764,0.020877318,1
2014/8/12,1933.75,0.001636642,0.001118267,0.007035584,0.001595278,0.020206424,0
2014/8/13,1946.719971,0.00670716,0.005059541,0.019454655,0.011204294,0.018557853,1
2014/8/14,1955.180054,0.004345814,0.011082122,0.012212782,0.008349741,0.016019021,1
2014/8/15,1955.060059,6.14E-05,0.004284174,0.009365392,0.018149108,0.016559483,0
2014/8/18,1971.73999,0.008531672,0.008469775,0.019645761,0.026819564,0.003336118,1
2014/8/19,1981.599976,0.005000652,0.013574988,0.01791732,0.037720551,0.001359305,1
2014/8/20,1986.51001,0.002477813,0.007490856,0.016024077,0.028432558,0.008406335,1
2014/8/21,1992.369995,0.002949889,0.005435012,0.01908378,0.028627899,0.01131942,1
2014/8/22,1988.400024,0.001992587,0.000951424,0.008449407,0.028261163,0.029901526,0
2014/8/25,1997.920044,0.004787779,0.002785652,0.008235803,0.026300687,0.037799662,1
2014/8/26,2000.02002,0.001051081,0.005843893,0.006800877,0.022933932,0.031475165,1
2014/8/27,2000.119995,5.00E-05,0.001101121,0.00388984,0.023047853,0.041615259,1
2014/8/28,1996.73999,0.001689901,0.001639999,0.00419431,0.012679157,0.03983877,0
2014/8/29,2003.369995,0.003320415,0.001624903,0.002727812,0.010986082,0.049121033,1
2014/9/2,2002.280029,0.000544066,0.002774542,0.001129993,0.007938555,0.036596827,0
2014/9/3,2000.719971,0.000779141,0.001322783,0.00029997,0.004190977,0.032938854,0
2014/9/4,1997.650024,0.001534421,0.002312366,0.00045576,0.004651981,0.033044615,0
2014/9/5,2007.709961,0.005035886,0.003493737,0.002166333,0.004900054,0.031329616,1
2014/9/8,2001.540039,0.003073114,0.001947296,0.000369574,0.000760002,0.023711364,0
2014/9/9,1988.439941,0.006545009,0.00959801,0.006137805,0.005839677,0.017073584,0
2014/9/10,1995.689941,0.003646074,0.002922798,0.000981194,0.000525882,0.012146607,1
2014/9/11,1997.449951,0.000881906,0.004531195,0.005110305,0.002955043,0.007998574,1
2014/9/12,1985.540039,0.005962558,0.005085911,0.007993845,0.008360464,0.000488279,0
2014/9/15,1984.130005,0.000710151,0.006668475,0.002167496,0.008291998,0.004135773,0
2014/9/16,1998.97998,0.007484376,0.00676891,0.001648572,0.00066576,0.005320839,1
2014/9/17,2001.569946,0.001295644,0.008789717,0.002062627,0.003058218,0.001826851,1
2014/9/18,2011.359985,0.00489118,0.006193161,0.013003992,0.004906195,0.005669926,1
2014/9/19,2010.400024,0.00047727,0.004411576,0.013240069,0.011043875,0.005139706,0
2014/9/22,1994.290039,0.008013323,0.008486768,0.002346167,0.000701463,0.001226975,0
2014/9/23,1982.77002,0.005776501,0.013743535,0.00939259,0.007349336,0.010282661,0
2014/9/24,1998.300049,0.007832491,0.002010746,0.006493087,0.006426468,0.001987724,1
2014/9/25,1965.98999,0.016168773,0.008462923,0.022090148,0.009142554,0.017358742,0
2014/9/26,1982.849976,0.008575825,0.007731608,0.005736409,0.008069117,0.007408729,1
2014/9/29,1977.800049,0.002546802,0.006007182,0.00250658,0.011875626,0.014897526,0
2014/9/30,1972.290039,0.002785929,0.005325636,0.013016068,0.019424641,0.014613747,0
2014/10/1,1946.160034,0.013248561,0.01599758,0.010086499,0.031953835,0.021262853,0
2014/10/2,1946.170044,5.14E-06,0.013243486,0.018498592,0.024128885,0.024813422,1
2014/10/3,1967.900024,0.011165509,0.01117071,0.005005574,0.007499607,0.014793826,1
2014/10/6,1964.819946,0.00156516,0.009582874,0.003787523,0.016754292,0.010435495,0
2014/10/7,1935.099976,0.015126053,0.016667538,0.005683016,0.015712193,0.024711097,0
2014/10/8,1968.890015,0.01746165,0.002071472,0.011674196,0.007040352,0.01505266,1
2014/10/9,1928.209961,0.020661415,0.003560547,0.02016874,0.025073358,0.036651222,0
2014/10/10,1906.130005,0.011451012,0.031875833,0.029870391,0.033544779,0.052317825,0
2014/10/13,1874.73999,0.01646793,0.027730368,0.03119218,0.03669793,0.067479125,0
2014/10/14,1877.699951,0.001578865,0.014915066,0.046315469,0.035181968,0.058461952,1
2014/10/15,1862.48999,0.008100315,0.006534239,0.03408341,0.05356473,0.060662623,0
2014/10/16,1862.76001,0.000144978,0.007956511,0.022752905,0.051943658,0.067827671,1
2014/10/17,1886.76001,0.012884107,0.013030953,0.006411566,0.024980604,0.040300297,1
2014/10/20,1904.01001,0.009142657,0.02214456,0.014011855,0.03295258,0.039760933,1
2014/10/21,1941.280029,0.019574487,0.028896107,0.042303604,0.006778343,0.018464971,1
2014/10/22,1927.109985,0.00729933,0.012132276,0.0345455,0.011006584,0.022907409,0
2014/10/23,1950.819946,0.012303377,0.004914241,0.03395235,0.040581604,0.002394414,1
2014/10/24,1964.579956,0.00705345,0.019443608,0.031811779,0.046269376,0.00945956,1
2014/10/27,1961.630005,0.001501568,0.00554129,0.010482762,0.053229824,0.003186147,0
2014/10/28,1985.050049,0.011939073,0.010419577,0.03006578,0.065649916,0.010296161,1
2014/10/29,1982.300049,0.001385355,0.010537178,0.016136857,0.050637091,0.024391542,0
2014/10/30,1994.650024,0.006230124,0.004836138,0.015306105,0.047604799,0.013083519,1
2014/10/31,2018.050049,0.011731394,0.018034606,0.028761817,0.039546082,0.046592482,1
2014/11/3,2017.810059,0.000118922,0.011611077,0.016503367,0.047065333,0.058589946,0
2014/11/4,2012.099976,0.002829842,0.002948427,0.015033005,0.031412448,0.07326882,0
2014/11/5,2023.569946,0.005700497,0.002854524,0.014498745,0.03002677,0.077685466,1
2014/11/6,2031.209961,0.003775513,0.009497533,0.006521103,0.035470479,0.090588391,1
2014/11/7,2031.920044,0.000349586,0.004126419,0.006992722,0.023611493,0.090811502,1
2014/11/10,2038.26001,0.003120185,0.003470862,0.013001359,0.028229814,0.080296381,1
2014/11/11,2039.680054,0.000696694,0.003819053,0.007961231,0.022575404,0.071254901,1
2014/11/12,2038.25,0.000701117,4.91E-06,0.003465934,0.010009638,0.049951563,0
2014/11/13,2039.329956,0.000529845,0.000171644,0.003646754,0.010664977,0.058232261,1
2014/11/14,2039.819946,0.00024027,0.000770242,0.000765327,0.013776637,0.045621842,1
2014/11/17,2041.319946,0.000735359,0.000975806,0.000803995,0.008771627,0.03906178,1
2014/11/18,2051.800049,0.005133984,0.005873118,0.006647884,0.010136859,0.045966897,1
2014/11/19,2048.719971,0.001501159,0.003625118,0.004604461,0.008268006,0.032074719,0
2014/11/20,2052.75,0.001967096,0.000462984,0.006338821,0.007109,0.035539499,1
2014/11/21,2063.5,0.005236877,0.007214275,0.010865545,0.011678276,0.034517321,1
2014/11/24,2069.409912,0.002864023,0.008115899,0.008582641,0.015287581,0.025450242,1
2014/11/25,2067.030029,0.00115003,0.0017107,0.008937316,0.013582929,0.024392767,0
2014/11/26,2072.830078,0.002805982,0.001652725,0.009782038,0.016182866,0.030182448,1
2014/11/28,2067.560059,0.002542427,0.000256421,0.001967559,0.012854483,0.021738865,0
2014/12/1,2053.439941,0.006829363,0.009354427,0.007717162,0.000799246,0.010944206,0
2014/12/2,2066.550049,0.006384461,0.000488503,0.000232208,0.008703033,0.017042996,1
2014/12/3,2074.330078,0.003764743,0.01017324,0.000723648,0.010512765,0.0176965,1
2014/12/4,2071.919922,0.001161896,0.002598472,0.0021087,0.004080408,0.015806336,0
2014/12/5,2075.370117,0.001665216,0.000501385,0.010679726,0.002880147,0.018211759,1
2014/12/8,2060.310059,0.007256565,0.005603432,0.00301952,0.003251027,0.010287743,0
2014/12/9,2059.820068,0.000237824,0.007492663,0.006995034,0.006276448,0.009804847,0
2014/12/10,2026.140015,0.016350968,0.016584904,0.022095404,0.020033297,0.007436331,0
2014/12/11,2035.329956,0.004535689,0.011889442,0.019293022,0.00881934,0.008027143,1
2014/12/12,2002.329956,0.016213587,0.011751438,0.028141445,0.031075992,0.022643414,0
2014/12/15,1989.630005,0.006342587,0.022453338,0.034075822,0.040832495,0.030748993,0
2014/12/16,1972.73999,0.008489023,0.014777767,0.026355545,0.047868613,0.043983528,0
2014/12/17,2012.890015,0.020352416,0.011690621,0.01102521,0.030105523,0.027312084,1
2014/12/18,2061.22998,0.024015204,0.044856388,0.029415743,0.000446496,0.002805982,1
2014/12/19,2070.649902,0.004570049,0.028695004,0.040721087,0.00525766,0.001051787,1
2014/12/22,2078.540039,0.003810464,0.008397927,0.053631016,0.025861996,0.005310598,1
2014/12/23,2082.169922,0.001746362,0.00556348,0.034418128,0.023013451,0.013991147,1
2014/12/24,2081.879883,0.000139297,0.001606822,0.010018243,0.03972868,0.00741808,0
2014/12/26,2088.77002,0.003309575,0.003169817,0.008750933,0.049828367,0.006961256,1
2014/12/29,2090.570068,0.000861774,0.004174201,0.00578773,0.059729148,0.009001384,1
2014/12/30,2080.350098,0.004888604,0.004031043,0.000874004,0.033514043,0.002399563,0
2014/12/31,2058.899902,0.010310859,0.015149057,0.011038092,0.001130431,0.000684439,0
2015/1/2,2058.199951,0.000339964,0.010647317,0.01463544,0.006012581,0.000786533,0
2015/1/5,2020.579956,0.018278105,0.018611855,0.03347896,0.027884997,0.002744163,0
2015/1/6,2002.609985,0.008893472,0.027009021,0.037368765,0.038210108,0.016076003,0
2015/1/7,2025.900024,0.011629843,0.002632941,0.016027918,0.026889092,0.011771321,1
2015/1/8,2062.139893,0.017888281,0.029726162,0.001914266,0.012749191,0.036443906,1
2015/1/9,2044.810059,0.008403811,0.00933414,0.011991658,0.021888771,0.036532979,0
2015/1/12,2028.26001,0.008093685,0.016429478,0.012808298,0.025039097,0.007635785,0
2015/1/13,2023.030029,0.002578555,0.010651371,0.001416652,0.017421863,0.0185326,0
2015/1/14,2011.27002,0.005813067,0.008376633,0.024668488,0.022801444,0.02867693,0
2015/1/15,1992.670044,0.009247876,0.015007185,0.025498708,0.013812822,0.041312649,0
2015/1/16,2019.420044,0.013424199,0.004052178,0.004358399,0.008394075,0.030136771,1
2015/1/20,2022.550049,0.001549952,0.014994959,0.000237258,0.001653574,0.028498202,1
2015/1/21,2032.119995,0.004731624,0.00628891,0.010366572,0.014557644,0.027121236,1
2015/1/22,2063.149902,0.015269722,0.020073596,0.035369558,0.008968971,0.013116119,1
2015/1/23,2051.820068,0.005491522,0.009694345,0.016044222,0.011615896,0.013714052,0
2015/1/26,2057.090088,0.002568461,0.002937166,0.017077471,0.016836161,0.00087902,1
2015/1/27,2029.550049,0.013387862,0.010853787,0.001264663,0.009088799,0.013919883,0
2015/1/28,2002.160034,0.01349561,0.026702795,0.02956153,0.004762449,0.009116156,0
2015/1/29,2021.25,0.009534685,0.004089601,0.014899,0.000906179,0.009307861,1
2015/1/30,1994.98999,0.012991965,0.003581154,0.030188322,0.013626392,0.015257433,0
2015/2/2,2020.849976,0.012962464,0.000197909,0.0042867,0.005545942,0.02002285,1
2015/2/3,2050.030029,0.014439495,0.02758913,0.023909175,0.006359147,0.00255279,1
2015/2/4,2041.51001,0.004156046,0.010223438,0.010023505,0.005024835,0.006532693,0
2015/2/5,2062.52002,0.010291407,0.006092589,0.033849809,0.002639618,0.01952022,1
2015/2/6,2055.469971,0.003418172,0.006838057,0.017131403,0.012771265,0.02197614,0
2015/2/9,2046.73999,0.004247195,0.007650849,0.001604874,0.02226593,0.02713442,0
2015/2/10,2068.590088,0.010675561,0.006383025,0.013264729,0.023421194,0.024348597,1
2015/2/11,2068.530029,2.90E-05,0.010646217,0.002913915,0.03686236,0.022733667,0
2015/2/12,2088.47998,0.009644506,0.009615193,0.016059592,0.033466118,0.027734575,1
2015/2/13,2096.98999,0.004074739,0.013758544,0.024551238,0.022906963,0.016402147,1
2015/2/17,2100.340088,0.001597575,0.005678823,0.015348618,0.028816943,0.023647307,1
2015/2/18,2099.679932,0.000314309,0.001282763,0.015058956,0.018016752,0.020703927,0
2015/2/19,2097.449951,0.001062058,0.001376033,0.004294976,0.020423543,0.033455643,0
2015/2/20,2110.300049,0.006126534,0.005057969,0.006347221,0.031054291,0.054011674,1
2015/2/23,2109.659912,0.000303339,0.005821336,0.004437293,0.019854018,0.043740216,0
2015/2/24,2115.47998,0.002758771,0.002454595,0.007524979,0.022697254,0.060396288,1
2015/2/25,2113.860107,0.000765724,0.001990935,0.007823861,0.01215244,0.046025253,0
2015/2/26,2110.73999,0.001476028,0.002240622,0.000208473,0.006557017,0.029614181,0
2015/2/27,2104.5,0.002956304,0.004427969,0.00244585,0.00198059,0.030854607,0
2015/3/2,2117.389893,0.006124919,0.003150508,0.000902827,0.0084346,0.026603317,1
2015/3/3,2107.780029,0.004538542,0.001558579,0.002876292,0.004925065,0.025449196,0
2015/3/4,2098.530029,0.004388503,0.008907129,0.005784683,0.005577415,0.025303673,0
2015/3/5,2101.040039,0.00119608,0.003197672,0.001644077,0.004085906,0.01568699,1
2015/3/6,2071.26001,0.014173946,0.01299482,0.021786202,0.020903043,0.001319769,0
2015/3/9,2079.429932,0.003944421,0.010285433,0.013450216,0.016287821,0.004333318,1
2015/3/10,2044.160034,0.01696133,0.013083812,0.025908609,0.031543419,0.025193232,0
2015/3/11,2040.23999,0.00191768,0.018846484,0.028938073,0.030534574,0.02861446,0
2015/3/12,2065.949951,0.01260144,0.010659594,0.002563685,0.024294034,0.016064344,1
2015/3/13,2053.399902,0.006074711,0.006450178,0.012517868,0.025799716,0.021001716,0
2015/3/16,2081.189941,0.013533671,0.007376747,0.018114975,0.008262969,0.013794298,1
2015/3/17,2074.280029,0.003320174,0.010168563,0.016684331,0.012736554,0.01677042,0
2015/3/18,2099.5,0.012158422,0.00879788,0.016239527,0.013634208,0.007553832,1
2015/3/19,2089.27002,0.004872579,0.007226599,0.017468647,0.004732108,0.011632788,0
2015/3/20,2108.100098,0.009012755,0.00409626,0.012930178,0.031279383,0.001250695,1
2015/3/23,2104.419922,0.001745731,0.00725129,0.014530291,0.03145705,3.81E-05,0
2015/3/24,2091.5,0.006139422,0.007874435,0.003810431,0.012367216,0.012227268,0
2015/3/25,2061.050049,0.014558906,0.020608944,0.013507096,0.0037256,0.022170236,0
2015/3/26,2056.149902,0.0023775,0.016901792,0.024643135,0.012031597,0.020195149,0
2015/3/27,2061.02002,0.002368562,1.46E-05,0.020623214,0.006392584,0.019047718,1
2015/3/30,2086.23999,0.012236645,0.01463419,0.002514946,0.006315794,0.007232303,1
2015/3/31,2067.889893,0.008795775,0.003333239,0.003318621,0.0102333,0.005549617,0
2015/4/1,2059.689941,0.003965372,0.012726268,0.001721683,0.02296388,0.007597207,0
2015/4/2,2066.959961,0.003529667,0.000449701,0.002882039,0.017800611,0.013096484,1
2015/4/6,2080.620117,0.006608815,0.010161809,0.002693781,0.005201952,0.00710093,1
2015/4/7,2076.330078,0.002061904,0.004533284,0.004081545,0.007413711,0.011166931,0
2015/4/8,2081.899902,0.002682533,0.000615098,0.010783157,0.012523406,0.000341132,1
2015/4/9,2091.179932,0.004457481,0.007151972,0.011717678,0.014633488,0.008147358,1
2015/4/10,2102.060059,0.005202865,0.009683538,0.010304592,0.007583053,0.001219366,1
2015/4/13,2092.429932,0.004581281,0.000597749,0.007753995,0.011867188,0.001512448,0
2015/4/14,2095.840088,0.001629759,0.002958988,0.006695896,0.017551257,0.005815668,1
2015/4/15,2106.629883,0.005148196,0.006786345,0.00738815,0.0191924,0.001050152,1
2015/4/16,2104.98999,0.000778444,0.004365744,0.001393838,0.011712793,0.006449912,0
2015/4/17,2081.179932,0.011311245,0.012080884,0.005376524,0.002335782,0.009766809,0
2015/4/20,2100.399902,0.009235131,0.002180575,0.00217565,0.008886114,0.021520804,1
2015/4/21,2097.290039,0.001480605,0.007740853,0.004433548,0.002921847,0.017598092,0
2015/4/22,2107.959961,0.00508748,0.003599343,0.001410919,0.002806724,0.010411061,1
2015/4/23,2112.929932,0.002357716,0.007457191,0.015255769,0.009797222,0.021780676,1
2015/4/24,2117.689941,0.0022528,0.004615828,0.008231784,0.010425344,0.028159578,1
2015/4/27,2108.919922,0.004141314,0.001897843,0.005545195,0.001087063,0.020300326,0
2015/4/28,2114.76001,0.002769232,0.001383551,0.003225891,0.004641362,0.016408518,1
2015/4/29,2106.850098,0.003740336,0.000981462,0.002877442,0.012334429,0.014699021,0
2015/4/30,2085.51001,0.010128907,0.013831357,0.015195771,0.007089075,0.001734045,0
2015/5/1,2108.290039,0.010923002,0.000683457,0.000298676,0.005244864,0.008182035,1
2015/5/4,2114.48999,0.002940749,0.013895872,0.000127684,0.003097796,0.005913214,1
2015/5/5,2089.459961,0.011837384,0.008931446,0.008254093,0.011107785,0.001419389,0
2015/5/6,2080.149902,0.004455725,0.016240364,0.002570167,0.017726882,0.007486347,0
2015/5/7,2088,0.003773814,0.000698726,0.009623932,0.009919733,0.008843453,1
2015/5/8,2116.100098,0.013457901,0.017282503,0.000761464,0.000633683,0.005277986,1
2015/5/11,2105.330078,0.005089561,0.008299846,0.00759532,0.000721466,0.011604064,0
2015/5/12,2099.120117,0.002949638,0.008024186,0.009119638,0.006526033,0.000609305,0
